place_id,canonical_name,lat,lng,address,category,sub_category,keywords,district,image_url,source_url,source,location_confidence
POI_0D0754B9,가회민화박물관,37.5815093512458,126.985229239519,서울특별시 종로구 북촌로 52,박물관/기념관,,,종로구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=51f4827d5d774ba68ea360504a05609e&thumb=Y,http://www.gahoemuseum.org/new/,서울시문화공간,A
POI_DFB5BC08,가회방(嘉會坊),37.5820119,126.9864646,,지명,,,,,,서울역사편찬원,C
POI_D289FC03,가회방계(嘉會坊契),37.5820119,126.9864646,,지명,,,,,,서울역사편찬원,C
POI_B9925CB0,가회정(嘉會町),37.5820119,126.9864646,,지명,,,,,,서울역사편찬원,A
POI_F8B82EB3,각만이,37.4912855,126.8896338,,지명,,,,,,서울역사편찬원,A
POI_A5CAA404,각만이고개,37.4915702,126.889147,,지명,,,,,,서울역사편찬원,C
POI_8D28281F,각만이동산,37.5001225,126.883038,,지명,,,,,,서울역사편찬원,C
POI_EDA1CBFB,각시바위,37.4463897,126.9084869,,지명,,,,,,서울역사편찬원,C
POI_2C4B7A12,각심마을,37.6341057,127.0512947,,지명,,,,,,서울역사편찬원,A
POI_C1346596,각심절,37.6341057,127.0512947,,지명,,,,,,서울역사편찬원,A
POI_CC305D5D,간곡(間谷),37.5805601,126.9724741,,지명,,,,,,서울역사편찬원,A
POI_9AB04589,간낫굴,37.5490445,127.1508229,,지명,,,,,,서울역사편찬원,A
POI_2AB8ED6A,간당말,37.619649,127.021013,,지명,,,,,,서울역사편찬원,B
POI_7B51E438,간대마을,37.6151872,127.0498879,,지명,,,,,,서울역사편찬원,A
POI_AD273799,간댓말,37.563544,127.0888304,,지명,,,,,,서울역사편찬원,A
POI_6883DDFE,간데고개,37.5383818,126.9496084,,지명,,,,,,서울역사편찬원,C
POI_06857552,간데꿀,37.5244624,126.9951449,,지명,,,,,,서울역사편찬원,A
POI_B1D6F085,간데마을,37.516495,127.010995,,지명,,,,,,서울역사편찬원,A
POI_D1AD57FA,간데말,37.516495,127.010995,,지명,,,,,,서울역사편찬원,A
POI_BB2F6FD1,간뎃굴,37.5385051,126.9925224,,지명,,,,,,서울역사편찬원,A
POI_EADF165D,간뎃말,37.5716314,126.9061564,,지명,,,,,,서울역사편찬원,A
POI_2CBE30B6,간동(簡洞),37.5625848,126.9707144,,지명,,,,,,서울역사편찬원,A
POI_A475F386,간동(諫洞),37.5772618,126.9804002,,지명,,,,,,서울역사편찬원,A
POI_73AB28C5,간동(間洞),37.5805601,126.9724741,,지명,,,,,,서울역사편찬원,A
POI_58C26F2C,간된말,37.619649,127.021013,,지명,,,,,,서울역사편찬원,B
POI_A47C6266,간리(間里),37.5656328,126.787786,,지명,,,,,,서울역사편찬원,A
POI_20316A72,간뫼,37.4429385,126.9610024,,지명,,,,,,서울역사편찬원,A
POI_A756C8C5,간석(間石),37.464701,126.693423,,지명,,,,,,서울역사편찬원,A
POI_515F02C9,간석오거리(間石五距離),37.466907,126.707898,,지명,,,,,,서울역사편찬원,A
POI_5E2873D5,간송미술관,37.5944624355121,126.996238532295,서울특별시 성북구 성북로 102-11,미술관/갤러리,,,성북구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a717180c742343b4887b32e9e3cea670&thumb=Y,http://kansong.org/,서울시문화공간,A
POI_D4260623,간송옛집,37.6648929195749,127.028186809295,서울특별시 도봉구 시루봉로 149-18,박물관/기념관,,,도봉구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=98594c2c36764f1c8d7b9cdc2312e8b0&thumb=Y,http://www.kansonghouse.kr/,서울시문화공간,A
POI_9B845734,간열다리,37.4926635,126.8652527,,지명,,,,,,서울역사편찬원,A
POI_C7660AAF,간정(諫町),37.5772618,126.9804002,,지명,,,,,,서울역사편찬원,A
POI_B1FA87CF,간촌(間村),37.6729909,127.0703498,,지명,,,,,,서울역사편찬원,A
POI_B4B72978,간촌리(間村里),37.6729909,127.0703498,,지명,,,,,,서울역사편찬원,A
POI_89279F51,갈고개(葛古介),37.621541,126.913578,,지명,,,,,,서울역사편찬원,A
POI_97A1ED53,갈고개계(葛古介契),37.6191183,126.9211348,,지명,,,,,,서울역사편찬원,C
POI_1A9311A9,갈골,37.496620,126.821244,,지명,,,,,,서울역사편찬원,A
POI_F1212E14,갈구동(葛龜洞),37.6117225,126.9103637,,지명,,,,,,서울역사편찬원,C
POI_A7C7D505,갈길마재,37.5870737,126.9489545,,지명,,,,,,서울역사편찬원,A
POI_66C1A3E0,갈꿀,37.5004389,126.8285296!,,지명,,,,,,서울역사편찬원,C
POI_D8BC9388,갈말,37.5542807,126.7970146,,지명,,,,,,서울역사편찬원,A
POI_B839B2C0,갈말골짜기,37.4810886,126.8236073,,지명,,,,,,서울역사편찬원,C
POI_CA0D66D8,갈불고개,37.5586545,126.7944739,,지명,,,,,,서울역사편찬원,C
POI_E7C8ACCB,갈산(葛山),37.517068,126.721561,,지명,,,,,,서울역사편찬원,A
POI_644DBF3C,갈산문화예술센터,37.5107624370301,126.87020687315,서울특별시 양천구 목동남로 106,기타,,,양천구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0ec10c0f679645a4b2d677d5970d1873&thumb=Y,https://www.yangcheon.go.kr/site/yangcheon/05/10504150100002023031503.jsp,서울시문화공간,A
POI_82F75242,갈어리계(葛於里契),37.548659,126.9781385,,지명,,,,,,서울역사편찬원,C
POI_2351BA75,갈울,37.674914,127.0595938,,지명,,,,,,서울역사편찬원,A
POI_8BCE278E,갈월(葛月),37.674914,127.0595938,,지명,,,,,,서울역사편찬원,A
POI_5BC07B12,갈월길,37.674977,127.057628,,지명,,,,,,서울역사편찬원,C
POI_B92E90E0,갈월동(葛月洞), 37.5454036,126.9723606,,지명,,,,,,서울역사편찬원,A
POI_321CECC6,갈월동보도육교,37.5435884,126.9722357,,지명,,,,,,서울역사편찬원,C
POI_960FA2E3,갈월리(葛月里),37.5520713,126.9724315,,지명,,,,,,서울역사편찬원,A
POI_97FC0E62,갈월이골목,37.546437,126.974886,,지명,,,,,,서울역사편찬원,C
POI_E1C531DD,갈월지하차도,37.544979,126.9716774,,지명,,,,,,서울역사편찬원,A
POI_B3563A4F,갈천(葛川),37.4792903,126.8739799,,지명,,,,,,서울역사편찬원,A
POI_304C6B87,갈촌(葛村),37.5542807,126.7970146,,지명,,,,,,서울역사편찬원,A
POI_A2FD9FC4,갈탄,37.4926635,126.8652527,,지명,,,,,,서울역사편찬원,A
POI_F5D4282B,갈탄(葛灘),37.497907,126.856511,,지명,,,,,,서울역사편찬원,A
POI_4D068361,갈탄봉(葛灘峰),37.507344,126.856024,,지명,,,,,,서울역사편찬원,A
POI_8C326A08,갈현(葛峴),37.621541,126.913578,,지명,,,,,,서울역사편찬원,A
POI_4E2775B8,갈현계(葛峴契),37.6191183,126.9211348,,지명,,,,,,서울역사편찬원,C
POI_9A321BEA,갈현동(葛峴洞),37.621541,126.913578,,지명,,,,,,서울역사편찬원,A
POI_3B3504F3,갈현동길,37.612860,126.911476,,지명,,,,,,서울역사편찬원,C
POI_2FCF3677,갈현리(葛峴里),37.621541,126.913578,,지명,,,,,,서울역사편찬원,A
POI_4A2292F0,갈현제1동(葛峴第1洞),37.6236378,126.9166961,,지명,,,,,,서울역사편찬원,A
POI_A747D6E0,갈현제2동(葛峴第2洞),37.618528,126.9159129,,지명,,,,,,서울역사편찬원,A
POI_57D19623,감나무골,37.4659338,127.0179442,,지명,,,,,,서울역사편찬원,A
POI_7C56F1D7,감나무꿀,37.474668,126.925385,,지명,,,,,,서울역사편찬원,B
POI_BEF693EC,감나무밭,37.546106,126.954436,,지명,,,,,,서울역사편찬원,B
POI_17D3430B,감나뭇골,37.474668,126.925385,,지명,,,,,,서울역사편찬원,B
POI_296ACE38,감무골,37.546106,126.954436,,지명,,,,,,서울역사편찬원,B
POI_97A58A13,감부벌,37.542285,126.9430588,,지명,,,,,,서울역사편찬원,C
POI_B1854B90,감영동(監營洞),37.5718672,126.9619709,,지명,,,,,,서울역사편찬원,A
POI_46E79992,감은돌,37.5422226,126.9343761,,지명,,,,,,서울역사편찬원,A
POI_B5B8D8CD,감은돌동네,37.5422226,126.9343761,,지명,,,,,,서울역사편찬원,A
POI_563BA5FC,감장우물골,37.5613475,127.0005628,,지명,,,,,,서울역사편찬원,A
POI_9B152B99,감정(甘井),37.5755613,126.997537,,지명,,,,,,서울역사편찬원,C
POI_B484F40B,감정굴마을,37.612885,127.028060,,지명,,,,,,서울역사편찬원,A
POI_5B75D886,감정동(甘井洞),37.5755613,126.997537,,지명,,,,,,서울역사편찬원,A
POI_C4D7659A,감정우물,37.5613475,127.0005628,,지명,,,,,,서울역사편찬원,C
POI_54578185,감정우물골,37.5613475,127.0005628,,지명,,,,,,서울역사편찬원,A
POI_F09423DB,감찬로(邯贊路),37.497617,126.919094,,지명,,,,,,서울역사편찬원,C
POI_0E93B190,감천1교,37.515381,127.137912,,지명,,,,,,서울역사편찬원,A
POI_D725C71D,감천2교,37.515955,127.134427,,지명,,,,,,서울역사편찬원,A
POI_A8814519,감천3교,37.515682,127.135842,,지명,,,,,,서울역사편찬원,A
POI_DCD2B3DF,감투바우,37.5426256,126.9984717,,지명,,,,,,서울역사편찬원,C
POI_2108C7A8,감투바위,37.5757557,126.9676092,,지명,,,,,,서울역사편찬원,A
POI_D6E12811,갑동(甲洞),37.567734,126.991527,,지명,,,,,,서울역사편찬원,B
POI_251F8A5B,갓고개,37.5759058,126.8135931,,지명,,,,,,서울역사편찬원,C
POI_799F2793,갓굴,37.6862149,127.0409622,,지명,,,,,,서울역사편찬원,A
POI_A2342C46,갓동,37.567734,126.991527,,지명,,,,,,서울역사편찬원,A
POI_420CB468,갓동네,37.567734,126.991527,,지명,,,,,,서울역사편찬원,B
POI_4D630FDE,갓모배,37.4376075,127.0578543,,지명,,,,,,서울역사편찬원,A
POI_BFD1D965,갓모우물,37.5470548,126.8196088,,지명,,,,,,서울역사편찬원,C
POI_D65906A1,갓뫼,37.4429385,126.9610024,,지명,,,,,,서울역사편찬원,A
POI_9496A41F,갓바위,37.5957301,127.1014505,,지명,,,,,,서울역사편찬원,A
POI_DF1B3781,갓바위마을,37.5957301,127.1014505,,지명,,,,,,서울역사편찬원,A
POI_885F6ECA,갓방고개,37.5389116,126.9398011,,지명,,,,,,서울역사편찬원,A
POI_328D313A,갓방우물,37.5678182,126.9929232,,지명,,,,,,서울역사편찬원,C
POI_1E0C0F84,갓방우물골,37.567081,126.992332,,지명,,,,,,서울역사편찬원,B
POI_A5CDD0C6,갓배모탱이,37.4709155,127.0246714,,지명,,,,,,서울역사편찬원,C
POI_48DA0A62,갓우물,37.5678182,126.9929232,,지명,,,,,,서울역사편찬원,C
POI_ED3043A3,갓우물골,37.567081,126.992332,,지명,,,,,,서울역사편찬원,B
POI_6734299D,갓전골,37.569721,126.988541,,지명,,,,,,서울역사편찬원,B
POI_EEECF823,갓전동네,37.567734,126.991527,,지명,,,,,,서울역사편찬원,B
POI_EAC3BB38,갓전마을,37.569721,126.988541,,지명,,,,,,서울역사편찬원,B
POI_4982623F,강기정(岡崎町),37.5454036,126.9723606,,지명,,,,,,서울역사편찬원,A
POI_EC940362,강께밭,37.516637,126.891505,,지명,,,,,,서울역사편찬원,A
POI_C662CD02,강꼴,37.5394749,127.0463313,,지명,,,,,,서울역사편찬원,A
POI_BD9BB69B,강남(江南),37.497952,127.027619,,지명,,,,,,서울역사편찬원,A
POI_14AA856E,강남1로,37.528447,127.107714,,지명,,,,,,서울역사편찬원,C
POI_4D49C8D5,강남2로,37.529609,127.047477,,지명,,,,,,서울역사편찬원,C
POI_FEF313A6,강남3로,37.510860,126.999697,,지명,,,,,,서울역사편찬원,C
POI_76C9B14F,강남4로,37.517486,126.944056,,지명,,,,,,서울역사편찬원,C
POI_5BC2155B,강남5로,37.549140,126.886616,,지명,,,,,,서울역사편찬원,C
POI_336E4277,강남구립 개포하늘꿈도서관,37.4906692944468,127.080356908422,서울특별시 강남구 개포로110길 54,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0fd59eb5bb974834b55fc4dbde2f51a9&thumb=Y,https://library.gangnam.go.kr/hnkklib,서울시문화공간,A
POI_CD452DFC,강남구립논현도서관,37.5172831299803,127.037204204847,서울 강남구 학동로43길 17 논현2문화센터 6층,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8f034e3cc8bb45a2ae9a4c22d463e279&thumb=Y,https://library.gangnam.go.kr/nhlib/index.do,서울시문화공간,A
POI_CA520B18,강남구립대치도서관,37.4996157705058,127.065915414443,서울 강남구 삼성로 212 은마아파트 복지상가 2층 215호,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=187fdbc782e247309ac362056f4234f6&thumb=Y,https://library.gangnam.go.kr/dchlib/index.do,서울시문화공간,A
POI_3FEAEA8A,강남구립도곡정보문화도서관,37.4883103031337,127.038880370672,서울 강남구 도곡로18길 57 도곡정보문화도서관,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101166&thumb=Y,https://library.gangnam.go.kr/dogoklib/index.do,서울시문화공간,A
POI_6E846B02,강남구립못골도서관,37.47153792025,127.096582363421,서울특별시 강남구 자곡로 116,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101134&thumb=Y,https://library.gangnam.go.kr/mglib/index.do,서울시문화공간,A
POI_D013CAE6,강남구립못골한옥어린이도서관,37.4733061524019,127.099727862691,서울특별시 강남구 자곡로7길 3,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101172&thumb=Y,https://library.gangnam.go.kr/hchildlib/index.do,서울시문화공간,A
POI_8F0592FA,강남구립역삼도서관,37.4953732068069,127.033283840382,서울 강남구 역삼로7길 16 역삼1문화센터 5층,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=39ca28478e864e659becb44b589f31b4&thumb=Y,https://library.gangnam.go.kr/yslib/index.do,서울시문화공간,A
POI_8714FDC9,강남구립역삼푸른솔도서관,37.496499181425,127.032028764698,서울특별시 강남구 테헤란로8길 36,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=284aaea364274c219d580b40c3e899d0&thumb=Y,https://library.gangnam.go.kr/ysplib/index.do,서울시문화공간,A
POI_61B8B75F,강남구립열린도서관,37.4840224010593,127.084459720088,서울 강남구 일원로 115 삼성생명빌딩 B동 203호,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2872aa5c6243422ea3931b8cc463e3bc&thumb=Y,https://library.gangnam.go.kr/yllib,서울시문화공간,A
POI_4DF26669,강남구립정다운도서관,37.5190987146919,127.046440886765,서울특별시 강남구 학동로67길 11,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b7d6e818b27d448d86af706908da388e&thumb=Y,https://jdwlib.gangnam.go.kr/jdwlib/index.do,서울시문화공간,A
POI_C5A7AE18,강남구립즐거운도서관,37.499729738243,127.05784954077,서울 강남구 도곡로77길 23 대치4동주민센터,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4123386bc0cf4e5687c17a4bbe6ae8d4&thumb=Y,https://library.gangnam.go.kr/jgwlib/index.do,서울시문화공간,A
POI_D365E809,강남구립청담도서관,37.5250921105077,127.04929111534,서울 강남구 압구정로79길 26 청담동주민센터,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101169&thumb=Y,https://library.gangnam.go.kr/cdlib/index.do,서울시문화공간,A
POI_BD62AB50,강남구립행복한도서관,37.5023043321987,127.064187680006,서울 강남구 영동대로65길 24 대치2동주민센터 3층,도서관,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6c4106d5eec4454db9356278b3d05e89&thumb=Y,https://library.gangnam.go.kr/happylib/index.do,서울시문화공간,A
POI_F4B0ABD6,강남구민회관,37.4938499406221,127.06414979923,서울특별시 강남구 삼성로 154,기타,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100870&thumb=Y,https://www.gncity.or.kr/gncity/main/contents.do?menuNo=200139,서울시문화공간,A
POI_38AB38E2,강남구청(江南區廳),37.517473,127.0411685,,지명,,,,,,서울역사편찬원,A
POI_29605B59,강남대로(江南大路),37.493790,127.029550,,지명,,,,,,서울역사편찬원,C
POI_73648496,강남로(江南路),37.523197,127.059968,,지명,,,,,,서울역사편찬원,C
POI_5D933650,강남스포츠문화센터,37.48915345909661,127.10522596740412,서울특별시 강남구 밤고개로1길 52,기타,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100838&thumb=Y,https://www.gncity.or.kr/gncity/main/contents.do?menuNo=200138,서울시문화공간,A
POI_0212A6F9,강남시니어플라자,37.5097871620279,127.043218315638,서울특별시 강남구 봉은사로 332,기타,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6ab79d32ffa8414bbb4bf2edf681ceff&thumb=Y,https://www.gangnam.go.kr/office/seniorplaza,서울시문화공간,A
POI_DDA0C617,강남씨어터,37.4953732068069,127.033283840382,"서울특별시 강남구 역삼로7길 16, 3층",공연장,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=dc84839d6e204285b3dd45cd80bf3f12&thumb=Y,http://www.gfac.kr,서울시문화공간,A
POI_813A669A,강남여중앞보도육교,37.5012492,127.116907,,지명,,,,,,서울역사편찬원,C
POI_9002AE59,강남중학교앞보도육교,37.5022844,126.9223505,,지명,,,,,,서울역사편찬원,C
POI_56F85BA3,강남터미널고가차도,37.5057129,127.0007981,,지명,,,,,,서울역사편찬원,C
POI_4676CC85,강남힐링센터 개포,37.4841428175435,127.065349831835,서울특별시 강남구 삼성로3길 39,기타,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b60e361028454881847ec275ccc71046&thumb=Y,https://www.gangnam.go.kr/healing/index.do,서울시문화공간,A
POI_294E3783,강남힐링센터(코엑스),37.51137783911759,127.0580407444569,서울특별시 강남구 테헤란로87길 46,기타,,,강남구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fc4325c266a84d56b6fbabc2fc3e1b8d&thumb=Y,https://life.gangnam.go.kr/fmcs/261,서울시문화공간,A
POI_6F758C47,강동(江東),37.535911,127.132307,,지명,,,,,,서울역사편찬원,A
POI_A9725CED,강동구립성내도서관,37.5328454696729,127.133342998226,서울특별시 강동구 성안로 106-1,도서관,,,강동구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8a2a0ac4729745a7a559ef29ff2922f8&thumb=Y,https://www.gdlibrary.or.kr/web/menu/10006/program/30002/dataStatus.do?siteCd=snlib,서울시문화공간,A
POI_A5D19FD1,강동구립암사도서관,37.5528330245657,127.133365473246,서울특별시 강동구 고덕로20길 42,도서관,,,강동구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b3847e3d26314ea1b749f9be72f7ce77&thumb=Y,http://www.gdlibrary.or.kr/aslib/,서울시문화공간,A
POI_053DE58A,강동구립천호도서관,37.5405232247297,127.134081513483,"서울특별시 강동구 성안로31마길 1, 2층",도서관,,,강동구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1eabfb43e1f34dac89c7e58e866b6bd9&thumb=Y,https://www.gdlibrary.or.kr/web/menu/10022/program/30002/dataStatus.do?siteCd=chlib,서울시문화공간,A
POI_01E7F7E8,강동구립해공도서관,37.5439476727563,127.125538378702,서울특별시 강동구 올림픽로 702,도서관,,,강동구,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c5eb38862f55485792208e4f8c2fac80&thumb=Y,https://www.gdlibrary.or.kr/web/menu/10010/program/30002/dataStatus.do?siteCd=hglib,서울시문화공간,A
